x,y,is_anomaly,timestamp
65,49.64,False,2026-09-01 00:10:33
66,50.13,False,2026-09-01 00:10:33
67,51.67,False,2026-09-01 00:10:33
68,40.02,True,2026-09-01 00:10:33
69,45.26,False,2026-09-01 00:10:34
70,57.27,False,2026-09-01 00:10:34
71,46.12,False,2026-09-01 00:10:34
72,50.24,False,2026-09-01 00:10:34
73,42.63,False,2026-09-01 00:10:34
74,50.38,False,2026-09-01 00:10:34
75,51.59,False,2026-09-01 00:10:34
76,49.21,False,2026-09-01 00:10:35
77,46.95,False,2026-09-01 00:10:35
78,56.55,False,2026-09-01 00:10:35
79,47.87,False,2026-09-01 00:10:35
80,58.11,False,2026-09-01 00:10:35
81,45.19,False,2026-09-01 00:10:35
82,48.14,False,2026-09-01 00:10:35
83,49.85,False,2026-09-01 00:10:36
84,57.29,False,2026-09-01 00:10:36
85,46.6,False,2026-09-01 00:10:36
86,53.79,False,2026-09-01 00:10:36
87,50.77,False,2026-09-01 00:10:36
88,54.53,False,2026-09-01 00:10:36
89,43.28,False,2026-09-01 00:10:36
90,49.19,False,2026-09-01 00:10:37
91,48.53,False,2026-09-01 00:10:37
92,45.08,False,2026-09-01 00:10:37
93,51.4,False,2026-09-01 00:10:37
94,52.87,False,2026-09-01 00:10:37
95,42.64,False,2026-09-01 00:10:37
96,43.3,False,2026-09-01 00:10:37
97,51.93,False,2026-09-01 00:10:38
98,50.11,False,2026-09-01 00:10:38
99,52.98,False,2026-09-01 00:10:38
100,57.77,False,2026-09-01 00:10:38
101,49.09,False,2026-09-01 00:10:38
102,51.59,False,2026-09-01 00:10:38
103,42.83,False,2026-09-01 00:10:39
104,55.36,False,2026-09-01 00:10:39
105,48.0,False,2026-09-01 00:10:39
106,92.49,True,2026-09-01 00:10:39
107,37.17,True,2026-09-01 00:10:39
108,48.61,False,2026-09-01 00:10:39
109,48.49,False,2026-09-01 00:10:39
110,44.0,False,2026-09-01 00:10:40
111,54.28,False,2026-09-01 00:10:40
112,80.44,True,2026-09-01 00:10:40
113,43.82,False,2026-09-01 00:10:40
114,48.25,False,2026-09-01 00:10:40
115,47.46,False,2026-09-01 00:10:40
116,52.02,False,2026-09-01 00:10:40
117,41.16,False,2026-09-01 00:10:41
118,46.42,False,2026-09-01 00:10:41
119,55.47,False,2026-09-01 00:10:41
120,52.88,False,2026-09-01 00:10:41
121,52.74,False,2026-09-01 00:10:41
122,45.8,False,2026-09-01 00:10:41
123,99.14,True,2026-09-01 00:10:41
124,96.18,True,2026-09-01 00:10:42
125,43.43,False,2026-09-01 00:10:42
126,49.45,False,2026-09-01 00:10:42
127,51.6,False,2026-09-01 00:10:42
128,48.76,False,2026-09-01 00:10:42
129,50.74,False,2026-09-01 00:10:42
130,50.42,False,2026-09-01 00:10:43
131,51.48,False,2026-09-01 00:10:43
132,46.01,False,2026-09-01 00:10:43
133,51.56,False,2026-09-01 00:10:43
134,54.48,False,2026-09-01 00:10:43
135,49.98,False,2026-09-01 00:10:43
136,51.62,False,2026-09-01 00:10:43
137,47.4,False,2026-09-01 00:10:44
138,42.57,False,2026-09-01 00:10:44
139,57.24,False,2026-09-01 00:10:44
140,49.37,False,2026-09-01 00:10:44
141,54.26,False,2026-09-01 00:10:44
142,56.93,False,2026-09-01 00:10:44
143,43.91,False,2026-09-01 00:10:44
144,53.87,False,2026-09-01 00:10:45
145,49.35,False,2026-09-01 00:10:45
146,51.43,False,2026-09-01 00:10:45
147,41.57,False,2026-09-01 00:10:45
148,54.8,False,2026-09-01 00:10:45
149,97.71,True,2026-09-01 00:10:45
150,46.26,False,2026-09-01 00:10:45
151,55.64,False,2026-09-01 00:10:46
152,45.28,False,2026-09-01 00:10:46
153,53.27,False,2026-09-01 00:10:46
154,51.66,False,2026-09-01 00:10:46
155,49.69,False,2026-09-01 00:10:46
156,49.67,False,2026-09-01 00:10:46
157,51.58,False,2026-09-01 00:10:46
158,54.76,False,2026-09-01 00:10:47
159,48.87,False,2026-09-01 00:10:47
160,80.24,True,2026-09-01 00:10:47
161,46.65,False,2026-09-01 00:10:47
162,55.45,False,2026-09-01 00:10:47
163,48.55,False,2026-09-01 00:10:47
164,55.12,False,2026-09-01 00:10:47
165,53.99,False,2026-09-01 00:10:48
166,53.76,False,2026-09-01 00:10:48
167,52.9,False,2026-09-01 00:10:48
168,56.31,False,2026-09-01 00:10:48
169,53.74,False,2026-09-01 00:10:48
170,44.16,False,2026-09-01 00:10:48
171,64.16,True,2026-09-01 00:10:48
172,42.82,False,2026-09-01 00:10:49
173,50.85,False,2026-09-01 00:10:49
174,53.79,False,2026-09-01 00:10:49
175,51.95,False,2026-09-01 00:10:49
176,48.54,False,2026-09-01 00:10:49
177,50.29,False,2026-09-01 00:10:49
178,88.5,True,2026-09-01 00:10:50
179,46.95,False,2026-09-01 00:10:50
180,98.02,True,2026-09-01 00:10:50
181,54.5,False,2026-09-01 00:10:50
182,43.59,False,2026-09-01 00:10:50
183,59.24,False,2026-09-01 00:10:50
184,58.21,False,2026-09-01 00:10:50
185,51.88,False,2026-09-01 00:10:51
186,53.83,False,2026-09-01 00:10:51
187,41.02,False,2026-09-01 00:10:51
188,52.75,False,2026-09-01 00:10:51
189,54.81,False,2026-09-01 00:10:51
190,45.71,False,2026-09-01 00:10:51
191,57.54,False,2026-09-01 00:10:51
192,44.38,False,2026-09-01 00:10:52
193,35.79,True,2026-09-01 00:10:52
194,52.09,False,2026-09-01 00:10:52
195,52.73,False,2026-09-01 00:10:52
196,44.78,False,2026-09-01 00:10:52
197,41.88,False,2026-09-01 00:10:52
198,53.88,False,2026-09-01 00:10:52
199,48.17,False,2026-09-01 00:10:53
0,52.35,False,2026-09-01 00:17:48
1,49.41,False,2026-09-01 00:17:48
2,57.97,False,2026-09-01 00:17:48
3,54.12,False,2026-09-01 00:17:48
4,44.16,False,2026-09-01 00:17:48
5,52.84,False,2026-09-01 00:17:48
6,58.58,False,2026-09-01 00:17:49
7,46.57,False,2026-09-01 00:17:49
8,51.44,False,2026-09-01 00:17:49
9,59.89,False,2026-09-01 00:17:49
10,50.83,False,2026-09-01 00:17:49
11,44.2,False,2026-09-01 00:17:49
12,46.0,False,2026-09-01 00:17:49
13,97.94,True,2026-09-01 00:17:50
14,56.2,False,2026-09-01 00:17:50
15,50.69,False,2026-09-01 00:17:50
16,52.13,False,2026-09-01 00:17:50
17,53.58,False,2026-09-01 00:17:50
18,45.78,False,2026-09-01 00:17:50
19,49.93,False,2026-09-01 00:17:50
20,44.18,False,2026-09-01 00:17:51
21,84.69,True,2026-09-01 00:17:51
22,94.99,True,2026-09-01 00:17:51
23,56.19,False,2026-09-01 00:17:51
24,48.47,False,2026-09-01 00:17:51
25,56.91,False,2026-09-01 00:17:51
26,52.44,False,2026-09-01 00:17:52
27,49.24,False,2026-09-01 00:17:52
28,53.55,False,2026-09-01 00:17:52
29,49.58,False,2026-09-01 00:17:52
30,50.35,False,2026-09-01 00:17:52
31,54.46,False,2026-09-01 00:17:52
32,89.16,True,2026-09-01 00:17:52
33,54.17,False,2026-09-01 00:17:53
34,47.05,False,2026-09-01 00:17:53
35,47.49,False,2026-09-01 00:17:53
36,56.41,False,2026-09-01 00:17:53
37,47.43,False,2026-09-01 00:17:53
38,54.44,False,2026-09-01 00:17:53
39,60.77,True,2026-09-01 00:17:53
40,56.45,False,2026-09-01 00:17:54
41,55.36,False,2026-09-01 00:17:54
42,46.46,False,2026-09-01 00:17:54
43,48.73,False,2026-09-01 00:17:54
44,40.36,True,2026-09-01 00:17:54
45,51.69,False,2026-09-01 00:17:54
46,43.0,False,2026-09-01 00:17:54
47,43.1,False,2026-09-01 00:17:55
48,43.02,False,2026-09-01 00:17:55
49,54.64,False,2026-09-01 00:17:55
50,57.99,False,2026-09-01 00:17:55
51,47.65,False,2026-09-01 00:17:55
52,47.41,False,2026-09-01 00:17:55
53,51.65,False,2026-09-01 00:17:55
54,38.58,True,2026-09-01 00:17:56
55,56.26,False,2026-09-01 00:17:56
56,50.78,False,2026-09-01 00:17:56
57,46.21,False,2026-09-01 00:17:56
58,45.06,False,2026-09-01 00:17:56
59,51.96,False,2026-09-01 00:17:56
60,45.57,False,2026-09-01 00:17:57
61,48.49,False,2026-09-01 00:17:57
62,51.0,False,2026-09-01 00:17:57
63,54.49,False,2026-09-01 00:17:57
64,47.78,False,2026-09-01 00:17:57
65,40.82,True,2026-09-01 00:17:57
66,51.34,False,2026-09-01 00:17:57
67,49.92,False,2026-09-01 00:17:58
68,48.94,False,2026-09-01 00:17:58
69,53.46,False,2026-09-01 00:17:58
70,40.85,True,2026-09-01 00:17:58
71,94.17,True,2026-09-01 00:17:58
72,46.83,False,2026-09-01 00:17:58
73,48.84,False,2026-09-01 00:17:58
74,59.4,False,2026-09-01 00:17:59
75,48.76,False,2026-09-01 00:17:59
76,53.68,False,2026-09-01 00:17:59
77,44.76,False,2026-09-01 00:17:59
78,46.18,False,2026-09-01 00:17:59
79,49.1,False,2026-09-01 00:17:59
80,46.38,False,2026-09-01 00:18:00
81,86.97,True,2026-09-01 00:18:00
82,46.64,False,2026-09-01 00:18:00
83,54.81,False,2026-09-01 00:18:00
84,83.56,True,2026-09-01 00:18:00
85,48.27,False,2026-09-01 00:18:00
86,47.07,False,2026-09-01 00:18:00
87,53.23,False,2026-09-01 00:18:01
88,53.54,False,2026-09-01 00:18:01
89,43.52,False,2026-09-01 00:18:01
90,40.12,True,2026-09-01 00:18:01
91,52.01,False,2026-09-01 00:18:01
92,89.71,True,2026-09-01 00:18:01
93,48.84,False,2026-09-01 00:18:01
94,49.98,False,2026-09-01 00:18:02
95,40.82,True,2026-09-01 00:18:02
96,45.0,False,2026-09-01 00:18:02
97,50.99,False,2026-09-01 00:18:02
98,48.13,False,2026-09-01 00:18:02
99,91.69,True,2026-09-01 00:18:02
100,54.1,False,2026-09-01 00:18:02
101,48.44,False,2026-09-01 00:18:03
102,53.98,False,2026-09-01 00:18:03
103,58.15,False,2026-09-01 00:18:03
104,54.49,False,2026-09-01 00:18:03
105,51.59,False,2026-09-01 00:18:03
106,57.72,False,2026-09-01 00:18:03
107,98.07,True,2026-09-01 00:18:03
108,56.91,False,2026-09-01 00:18:04
109,54.48,False,2026-09-01 00:18:04
110,52.47,False,2026-09-01 00:18:04
111,82.74,True,2026-09-01 00:18:04
112,48.35,False,2026-09-01 00:18:04
113,43.82,False,2026-09-01 00:18:04
114,38.38,True,2026-09-01 00:18:04
115,47.86,False,2026-09-01 00:18:05
116,53.72,False,2026-09-01 00:18:05
117,47.67,False,2026-09-01 00:18:05
118,54.86,False,2026-09-01 00:18:05
119,52.83,False,2026-09-01 00:18:05
120,45.21,False,2026-09-01 00:18:05
121,58.52,False,2026-09-01 00:18:05
122,56.0,False,2026-09-01 00:18:06
123,54.09,False,2026-09-01 00:18:06
124,54.29,False,2026-09-01 00:18:06
125,47.05,False,2026-09-01 00:18:06
126,98.66,True,2026-09-01 00:18:06
127,45.54,False,2026-09-01 00:18:06
128,54.92,False,2026-09-01 00:18:07
129,42.49,False,2026-09-01 00:18:07
130,63.75,True,2026-09-01 00:18:07
131,45.15,False,2026-09-01 00:18:07
132,50.94,False,2026-09-01 00:18:07
133,47.86,False,2026-09-01 00:18:07
134,51.29,False,2026-09-01 00:18:07
135,46.73,False,2026-09-01 00:18:08
136,40.1,True,2026-09-01 00:18:08
137,49.7,False,2026-09-01 00:18:08
138,96.58,True,2026-09-01 00:18:08
139,48.77,False,2026-09-01 00:18:08
140,41.78,False,2026-09-01 00:18:08
141,46.52,False,2026-09-01 00:18:08
142,47.27,False,2026-09-01 00:18:09
143,45.93,False,2026-09-01 00:18:09
144,47.6,False,2026-09-01 00:18:09
145,53.56,False,2026-09-01 00:18:09
146,47.62,False,2026-09-01 00:18:09
147,40.62,True,2026-09-01 00:18:09
148,54.81,False,2026-09-01 00:18:09
149,45.16,False,2026-09-01 00:18:10
150,51.79,False,2026-09-01 00:18:10
151,51.81,False,2026-09-01 00:18:10
152,48.06,False,2026-09-01 00:18:10
153,88.62,True,2026-09-01 00:18:10
154,53.01,False,2026-09-01 00:18:10
155,59.09,False,2026-09-01 00:18:10
156,49.7,False,2026-09-01 00:18:11
157,53.56,False,2026-09-01 00:18:11
158,49.91,False,2026-09-01 00:18:11
159,50.68,False,2026-09-01 00:18:11
160,56.02,False,2026-09-01 00:18:11
161,46.61,False,2026-09-01 00:18:11
162,46.45,False,2026-09-01 00:18:12
163,52.75,False,2026-09-01 00:18:12
164,55.25,False,2026-09-01 00:18:12
165,54.31,False,2026-09-01 00:18:12
166,49.7,False,2026-09-01 00:18:12
167,54.97,False,2026-09-01 00:18:12
168,50.1,False,2026-09-01 00:18:12
169,50.35,False,2026-09-01 00:18:13
170,44.14,False,2026-09-01 00:18:13
171,49.45,False,2026-09-01 00:18:13
172,47.56,False,2026-09-01 00:18:13
173,46.63,False,2026-09-01 00:18:13
174,54.74,False,2026-09-01 00:18:13
175,98.47,True,2026-09-01 00:18:13
176,53.21,False,2026-09-01 00:18:14
177,42.45,False,2026-09-01 00:18:14
178,57.18,False,2026-09-01 00:18:14
179,44.31,False,2026-09-01 00:18:14
180,58.97,False,2026-09-01 00:18:14
181,57.11,False,2026-09-01 00:18:14
182,49.78,False,2026-09-01 00:18:14
183,91.44,True,2026-09-01 00:18:15
184,47.76,False,2026-09-01 00:18:15
185,47.2,False,2026-09-01 00:18:15
186,41.82,False,2026-09-01 00:18:15
187,53.31,False,2026-09-01 00:18:15
188,50.3,False,2026-09-01 00:18:15
189,82.79,True,2026-09-01 00:18:16
190,47.51,False,2026-09-01 00:18:16
191,99.63,True,2026-09-01 00:18:16
192,44.27,False,2026-09-01 00:18:16
193,56.93,False,2026-09-01 00:18:16
194,47.28,False,2026-09-01 00:18:16
195,61.47,True,2026-09-01 00:18:16
196,48.66,False,2026-09-01 00:18:17
197,52.09,False,2026-09-01 00:18:17
198,52.98,False,2026-09-01 00:18:17
199,44.74,False,2026-09-01 00:18:17
0,50.63,False,2026-09-01 00:21:45
1,44.01,False,2026-09-01 00:21:45
2,50.97,False,2026-09-01 00:21:45
3,67.3,True,2026-09-01 00:21:46
4,57.68,False,2026-09-01 00:21:46
5,47.34,False,2026-09-01 00:21:46
6,91.88,True,2026-09-01 00:21:46
7,99.63,True,2026-09-01 00:21:46
8,46.53,False,2026-09-01 00:21:46
9,91.14,True,2026-09-01 00:21:46
10,61.23,True,2026-09-01 00:21:47
11,55.75,False,2026-09-01 00:21:47
12,49.23,False,2026-09-01 00:21:47
13,53.23,False,2026-09-01 00:21:47
14,52.17,False,2026-09-01 00:21:47
15,53.84,False,2026-09-01 00:21:47
16,51.16,False,2026-09-01 00:21:47
17,47.47,False,2026-09-01 00:21:48
18,59.26,False,2026-09-01 00:21:48
19,42.9,False,2026-09-01 00:21:48
20,46.35,False,2026-09-01 00:21:48
21,48.04,False,2026-09-01 00:21:48
22,44.84,False,2026-09-01 00:21:48
23,55.5,False,2026-09-01 00:21:48
24,58.41,False,2026-09-01 00:21:49
25,48.61,False,2026-09-01 00:21:49
26,50.83,False,2026-09-01 00:21:49
27,55.04,False,2026-09-01 00:21:49
28,54.19,False,2026-09-01 00:21:49
29,48.88,False,2026-09-01 00:21:49
30,45.35,False,2026-09-01 00:21:49
31,50.33,False,2026-09-01 00:21:50
32,48.66,False,2026-09-01 00:21:50
33,49.3,False,2026-09-01 00:21:50
34,52.29,False,2026-09-01 00:21:50
35,48.02,False,2026-09-01 00:21:50
36,54.51,False,2026-09-01 00:21:50
37,49.05,False,2026-09-01 00:21:51
38,41.62,False,2026-09-01 00:21:51
39,45.04,False,2026-09-01 00:21:51
40,55.71,False,2026-09-01 00:21:51
41,41.87,False,2026-09-01 00:21:51
42,84.35,True,2026-09-01 00:21:51
43,45.44,False,2026-09-01 00:21:51
44,45.11,False,2026-09-01 00:21:52
45,53.85,False,2026-09-01 00:21:52
46,56.55,False,2026-09-01 00:21:52
47,51.49,False,2026-09-01 00:21:52
48,56.83,False,2026-09-01 00:21:52
49,51.45,False,2026-09-01 00:21:52
50,49.02,False,2026-09-01 00:21:53
51,85.57,True,2026-09-01 00:21:53
52,53.15,False,2026-09-01 00:21:53
53,94.96,True,2026-09-01 00:21:53
54,46.38,False,2026-09-01 00:21:53
55,45.49,False,2026-09-01 00:21:53
56,46.65,False,2026-09-01 00:21:53
57,51.57,False,2026-09-01 00:21:54
58,50.35,False,2026-09-01 00:21:54
59,62.7,True,2026-09-01 00:21:54
60,47.71,False,2026-09-01 00:21:54
61,88.22,True,2026-09-01 00:21:54
62,56.16,False,2026-09-01 00:21:54
63,44.3,False,2026-09-01 00:21:54
64,44.52,False,2026-09-01 00:21:55
65,53.35,False,2026-09-01 00:21:55
66,51.45,False,2026-09-01 00:21:55
67,47.74,False,2026-09-01 00:21:55
68,48.81,False,2026-09-01 00:21:55
69,48.55,False,2026-09-01 00:21:55
70,86.88,True,2026-09-01 00:21:55
71,88.77,True,2026-09-01 00:21:56
72,44.94,False,2026-09-01 00:21:56
73,53.96,False,2026-09-01 00:21:56
74,82.63,True,2026-09-01 00:21:56
75,92.74,True,2026-09-01 00:21:56
76,60.18,True,2026-09-01 00:21:56
77,57.89,False,2026-09-01 00:21:56
78,45.16,False,2026-09-01 00:21:57
79,53.24,False,2026-09-01 00:21:57
80,37.83,True,2026-09-01 00:21:57
81,51.16,False,2026-09-01 00:21:57
82,57.84,False,2026-09-01 00:21:57
83,49.29,False,2026-09-01 00:21:57
84,39.08,True,2026-09-01 00:21:57
85,41.19,False,2026-09-01 00:21:58
86,49.78,False,2026-09-01 00:21:58
87,44.6,False,2026-09-01 00:21:58
88,46.84,False,2026-09-01 00:21:58
89,51.79,False,2026-09-01 00:21:58
90,51.68,False,2026-09-01 00:21:58
91,90.23,True,2026-09-01 00:21:59
92,50.43,False,2026-09-01 00:21:59
93,92.02,True,2026-09-01 00:21:59
94,52.16,False,2026-09-01 00:21:59
95,53.14,False,2026-09-01 00:21:59
96,49.01,False,2026-09-01 00:21:59
97,53.06,False,2026-09-01 00:21:59
98,46.79,False,2026-09-01 00:22:00
99,56.53,False,2026-09-01 00:22:00
100,51.44,False,2026-09-01 00:22:00
101,40.91,True,2026-09-01 00:22:00
102,45.38,False,2026-09-01 00:22:00
103,54.56,False,2026-09-01 00:22:00
104,50.39,False,2026-09-01 00:22:00
105,46.26,False,2026-09-01 00:22:01
106,44.28,False,2026-09-01 00:22:01
107,49.65,False,2026-09-01 00:22:01
108,49.18,False,2026-09-01 00:22:01
109,47.96,False,2026-09-01 00:22:01
110,46.03,False,2026-09-01 00:22:01
111,83.2,True,2026-09-01 00:22:01
112,91.0,True,2026-09-01 00:22:02
113,89.23,True,2026-09-01 00:22:02
114,44.82,False,2026-09-01 00:22:02
115,94.81,True,2026-09-01 00:22:02
116,58.5,False,2026-09-01 00:22:02
117,61.29,True,2026-09-01 00:22:02
118,84.19,True,2026-09-01 00:22:02
119,98.62,True,2026-09-01 00:22:03
120,44.63,False,2026-09-01 00:22:03
121,50.51,False,2026-09-01 00:22:03
122,52.77,False,2026-09-01 00:22:03
123,54.86,False,2026-09-01 00:22:03
124,54.25,False,2026-09-01 00:22:03
125,49.09,False,2026-09-01 00:22:03
126,56.26,False,2026-09-01 00:22:04
127,43.07,False,2026-09-01 00:22:04
128,50.91,False,2026-09-01 00:22:04
129,58.2,False,2026-09-01 00:22:04
130,40.48,True,2026-09-01 00:22:04
131,47.14,False,2026-09-01 00:22:05
132,47.4,False,2026-09-01 00:22:05
133,40.7,True,2026-09-01 00:22:05
134,50.34,False,2026-09-01 00:22:05
135,48.42,False,2026-09-01 00:22:05
136,42.62,False,2026-09-01 00:22:05
137,41.58,False,2026-09-01 00:22:05
138,43.88,False,2026-09-01 00:22:06
139,56.57,False,2026-09-01 00:22:06
140,53.38,False,2026-09-01 00:22:06
141,43.25,False,2026-09-01 00:22:06
142,51.01,False,2026-09-01 00:22:06
143,53.87,False,2026-09-01 00:22:06
144,44.13,False,2026-09-01 00:22:07
145,52.72,False,2026-09-01 00:22:07
146,54.23,False,2026-09-01 00:22:07
147,55.26,False,2026-09-01 00:22:07
148,47.28,False,2026-09-01 00:22:07
149,45.7,False,2026-09-01 00:22:07
150,51.23,False,2026-09-01 00:22:08
151,54.75,False,2026-09-01 00:22:08
152,52.11,False,2026-09-01 00:22:08
153,55.88,False,2026-09-01 00:22:08
154,56.12,False,2026-09-01 00:22:08
155,41.21,False,2026-09-01 00:22:08
156,52.92,False,2026-09-01 00:22:09
157,50.42,False,2026-09-01 00:22:09
158,46.37,False,2026-09-01 00:22:09
159,55.6,False,2026-09-01 00:22:09
160,45.37,False,2026-09-01 00:22:09
161,51.85,False,2026-09-01 00:22:09
162,57.14,False,2026-09-01 00:22:09
163,49.21,False,2026-09-01 00:22:10
164,51.95,False,2026-09-01 00:22:10
165,46.47,False,2026-09-01 00:22:10
166,47.53,False,2026-09-01 00:22:10
167,85.32,True,2026-09-01 00:22:10
168,49.39,False,2026-09-01 00:22:10
169,52.17,False,2026-09-01 00:22:10
170,84.53,True,2026-09-01 00:22:11
171,44.44,False,2026-09-01 00:22:11
172,51.82,False,2026-09-01 00:22:11
173,51.73,False,2026-09-01 00:22:11
174,53.21,False,2026-09-01 00:22:11
175,54.94,False,2026-09-01 00:22:11
176,41.19,False,2026-09-01 00:22:11
177,51.92,False,2026-09-01 00:22:12
178,48.25,False,2026-09-01 00:22:12
179,58.31,False,2026-09-01 00:22:12
180,51.88,False,2026-09-01 00:22:12
181,39.19,True,2026-09-01 00:22:12
182,37.55,True,2026-09-01 00:22:12
183,50.42,False,2026-09-01 00:22:12
184,47.81,False,2026-09-01 00:22:13
185,60.98,True,2026-09-01 00:22:13
186,54.55,False,2026-09-01 00:22:13
187,38.65,True,2026-09-01 00:22:13
188,57.85,False,2026-09-01 00:22:13
189,42.15,False,2026-09-01 00:22:13
190,84.09,True,2026-09-01 00:22:14
191,48.6,False,2026-09-01 00:22:14
192,57.37,False,2026-09-01 00:22:14
193,52.8,False,2026-09-01 00:22:14
194,44.42,False,2026-09-01 00:22:14
195,93.01,True,2026-09-01 00:22:14
196,53.13,False,2026-09-01 00:22:14
197,52.17,False,2026-09-01 00:22:15
198,51.62,False,2026-09-01 00:22:15
199,48.59,False,2026-09-01 00:22:15
0,47.97,False,2026-09-01 00:28:25
1,50.62,False,2026-09-01 00:28:25
2,44.31,False,2026-09-01 00:28:26
3,56.85,False,2026-09-01 00:28:26
4,45.72,False,2026-09-01 00:28:26
5,47.59,False,2026-09-01 00:28:26
6,40.61,True,2026-09-01 00:28:26
7,47.37,False,2026-09-01 00:28:26
8,48.78,False,2026-09-01 00:28:26
9,56.73,False,2026-09-01 00:28:27
10,88.69,True,2026-09-01 00:28:27
11,49.26,False,2026-09-01 00:28:27
12,49.43,False,2026-09-01 00:28:27
13,42.16,False,2026-09-01 00:28:27
14,54.97,False,2026-09-01 00:28:27
15,47.66,False,2026-09-01 00:28:27
16,53.35,False,2026-09-01 00:28:28
17,53.81,False,2026-09-01 00:28:28
18,50.48,False,2026-09-01 00:28:28
19,40.42,True,2026-09-01 00:28:28
20,88.59,True,2026-09-01 00:28:28
21,47.57,False,2026-09-01 00:28:28
22,47.47,False,2026-09-01 00:28:28
23,44.25,False,2026-09-01 00:28:29
24,56.03,False,2026-09-01 00:28:29
25,49.52,False,2026-09-01 00:28:29
26,48.61,False,2026-09-01 00:28:29
27,53.66,False,2026-09-01 00:28:29
28,93.47,True,2026-09-01 00:28:29
29,39.67,True,2026-09-01 00:28:30
30,50.03,False,2026-09-01 00:28:30
31,41.2,False,2026-09-01 00:28:30
32,54.32,False,2026-09-01 00:28:30
33,45.41,False,2026-09-01 00:28:30
34,47.1,False,2026-09-01 00:28:30
35,81.27,True,2026-09-01 00:28:30
36,56.44,False,2026-09-01 00:28:31
37,50.47,False,2026-09-01 00:28:31
38,52.01,False,2026-09-01 00:28:31
39,55.33,False,2026-09-01 00:28:31
40,44.64,False,2026-09-01 00:28:31
41,50.0,False,2026-09-01 00:28:31
42,45.35,False,2026-09-01 00:28:31
43,49.34,False,2026-09-01 00:28:32
44,42.51,False,2026-09-01 00:28:32
45,42.36,False,2026-09-01 00:28:32
46,89.53,True,2026-09-01 00:28:32
47,44.56,False,2026-09-01 00:28:32
48,93.0,True,2026-09-01 00:28:32
49,47.76,False,2026-09-01 00:28:33
50,51.13,False,2026-09-01 00:28:33
51,46.35,False,2026-09-01 00:28:33
52,53.86,False,2026-09-01 00:28:33
53,52.36,False,2026-09-01 00:28:33
54,50.64,False,2026-09-01 00:28:33
55,43.46,False,2026-09-01 00:28:33
56,53.64,False,2026-09-01 00:28:34
57,55.27,False,2026-09-01 00:28:34
58,57.97,False,2026-09-01 00:28:34
59,50.43,False,2026-09-01 00:28:34
60,47.41,False,2026-09-01 00:28:34
61,65.89,True,2026-09-01 00:28:34
62,52.31,False,2026-09-01 00:28:34
63,55.75,False,2026-09-01 00:28:35
64,39.56,True,2026-09-01 00:28:35
65,47.93,False,2026-09-01 00:28:35
66,54.68,False,2026-09-01 00:28:35
67,52.41,False,2026-09-01 00:28:35
68,46.57,False,2026-09-01 00:28:35
69,42.02,False,2026-09-01 00:28:35
70,54.23,False,2026-09-01 00:28:36
71,49.56,False,2026-09-01 00:28:36
72,50.53,False,2026-09-01 00:28:36
73,47.88,False,2026-09-01 00:28:36
74,52.15,False,2026-09-01 00:28:36
75,88.06,True,2026-09-01 00:28:36
76,52.47,False,2026-09-01 00:28:36
77,42.63,False,2026-09-01 00:28:37
78,93.37,True,2026-09-01 00:28:37
79,46.82,False,2026-09-01 00:28:37
80,49.04,False,2026-09-01 00:28:37
81,55.33,False,2026-09-01 00:28:37
82,45.48,False,2026-09-01 00:28:37
83,54.48,False,2026-09-01 00:28:38
84,47.17,False,2026-09-01 00:28:38
85,50.82,False,2026-09-01 00:28:38
86,42.29,False,2026-09-01 00:28:38
87,48.02,False,2026-09-01 00:28:38
88,95.36,True,2026-09-01 00:28:39
89,45.1,False,2026-09-01 00:28:39
90,42.57,False,2026-09-01 00:28:39
91,54.64,False,2026-09-01 00:28:39
92,45.82,False,2026-09-01 00:28:39
93,80.88,True,2026-09-01 00:28:39
94,53.12,False,2026-09-01 00:28:40
95,48.64,False,2026-09-01 00:28:40
96,52.76,False,2026-09-01 00:28:40
97,41.66,False,2026-09-01 00:28:40
98,45.66,False,2026-09-01 00:28:40
99,44.73,False,2026-09-01 00:28:40
100,42.77,False,2026-09-01 00:28:40
101,48.69,False,2026-09-01 00:28:41
102,48.42,False,2026-09-01 00:28:41
103,87.41,True,2026-09-01 00:28:41
104,50.55,False,2026-09-01 00:28:41
105,51.7,False,2026-09-01 00:28:41
106,89.97,True,2026-09-01 00:28:41
107,42.79,False,2026-09-01 00:28:41
108,51.03,False,2026-09-01 00:28:41
109,46.75,False,2026-09-01 00:28:42
110,48.87,False,2026-09-01 00:28:42
111,58.4,False,2026-09-01 00:28:42
112,55.97,False,2026-09-01 00:28:42
113,51.25,False,2026-09-01 00:28:42
114,53.13,False,2026-09-01 00:28:42
115,53.76,False,2026-09-01 00:28:43
116,48.59,False,2026-09-01 00:28:43
117,55.43,False,2026-09-01 00:28:43
118,55.25,False,2026-09-01 00:28:43
119,45.92,False,2026-09-01 00:28:43
120,84.65,True,2026-09-01 00:28:43
121,51.7,False,2026-09-01 00:28:43
122,48.94,False,2026-09-01 00:28:44
123,48.35,False,2026-09-01 00:28:44
124,85.83,True,2026-09-01 00:28:44
125,59.04,False,2026-09-01 00:28:44
126,56.37,False,2026-09-01 00:28:44
127,80.85,True,2026-09-01 00:28:44
128,53.04,False,2026-09-01 00:28:44
129,54.63,False,2026-09-01 00:28:45
